Provincia,Ratio_2020_2019,Pct_Pared_Ladrillo,Pct_Techo_Concreto,Pct_Pisos_Solicitados,Pct_Pisos_Riqueza,Indice_Aritmetico,Indice_Algebraico,Ratio_Keiko_Castillo
LEONCIO PRADO,1.6741293532338308,55.04146793450193,24.19114743141842,90.25731384998632,9.742686150013668,29.658433838644672,-1.2991932157375805,0.839671682626539
LIMA,2.505022774068759,85.06960279514527,74.32824567855829,54.03562890768665,45.96437109231335,68.4540731886723,-6.247744246097623,1.918071655188424
LORETO,58.5,9.873081463990555,0.7674144037780402,98.8193624557261,1.1806375442739068,3.940377804014167,1.2067094271880363,1.222372942665943
LUCANAS,0.9767441860465116,4.825396825396826,3.186147186147186,99.4170274170274,0.5829725829725874,2.8648388648388665,1.2920525381015653,0.3739643484810444
LUYA,0.9655172413793104,3.3706984400721174,1.4658618797522929,99.60805832092184,0.39194167907815824,1.7428339996341895,1.3994448974395148,0.621926066952245
MARISCAL LUZURIAGA,5.8,0.5437553101104503,0.2548853016142736,99.94902293967716,0.05097706032285032,0.2832058906825247,1.534165723378796,0.19420255278539905
MARISCAL NIETO,2.3371757925072045,52.32994498487995,45.7973549021751,82.61740809560243,17.38259190439757,38.50329726381754,-2.4900663104557106,0.27251884941738164
MAYNAS,2.519136408243376,51.97776184348817,6.851198837015136,86.89873977231429,13.101260227685714,23.97674030272967,-0.8714230300806616,1.2412949351481033
MELGAR,61.5,13.193978329657686,10.456419599194554,98.624029149487,1.3759708505129993,8.34212292645508,0.7840005183398555,0.07136653895274585
MOHO,1.198895027624309,1.8950437317784257,1.2334604171338863,99.8542274052478,0.14577259475218796,1.0914255812215,1.4610221325290291,0.05606071454141906
MOYOBAMBA,1.89375,58.21792607739257,18.641757288471663,90.2872014127707,9.7127985872293,28.857493984364513,-1.1889719204140443,0.7452630435962865
OTUZCO,1.4926108374384237,2.9655321916323434,2.0247127682636026,99.44504660741384,0.5549533925861709,1.8483994508273724,1.3793674884583995,0.9036741494212556
OXAPAMPA,1.4816753926701571,28.098212362696533,7.383157441309499,94.4992461770407,5.500753822959297,13.660707875655108,0.23117028139892232,1.3449688713882828
PACASMAYO,7.052631578947368,31.765288437732114,25.38817953524564,88.65702260106816,11.342977398931836,22.832148457303195,-0.8721282944146219,1.3401658318952818
PACHITEA,2.298245614035088,9.14496462441668,3.9440012042751778,99.46560289026044,0.5343971097395723,4.541120979477143,1.1625324328607318,0.223046875
PADRE ABAD,3.2,26.25616420098627,7.603625216580035,97.06783953085431,2.9321604691456713,12.26398329557066,0.4476548447270712,0.4468140555097077
PAITA,5.5588235294117645,56.895115711821056,18.026057469212923,89.2587304420251,10.741269557974904,28.55414757966963,-1.206672567415847,1.39153816019089
PALLASCA,1.0833333333333333,2.6073380171740825,0.7494145199063231,99.70335675253708,0.29664324746292436,1.2177985948477767,1.4491765998186312,0.3696148168031137
PALPA,1.2452830188679245,50.96946194861852,41.05671352399418,90.18419777023752,9.815802229762484,33.94732590079173,-1.7716524864579908,0.9940706955530216
PARINACOCHAS,1.181818181818182,6.9351518270715395,3.3324755532681416,99.3309315491508,0.6690684508491955,3.6455652770629583,1.2287215550297232,0.22170283806343907
